cellid,time,type,Layer
4357,663.5,inh,0
5247,663.6,inh,0
4217,664.6,inh,0
4677,665.5,inh,0
4967,667.4,inh,0
5217,670.9,inh,0
4917,671.6,inh,0
4627,671.9,inh,0
4657,672.9,inh,0
4457,673.0,inh,0
5247,673.1,inh,0
5037,673.6,inh,0
5057,674.1,inh,0
4777,674.8,inh,0
4817,681.5,inh,0
4807,681.7,inh,0
4177,682.7,inh,0
4997,683.5,inh,0
5107,683.7,inh,0
4137,683.8,inh,0
4787,684.0,inh,0
4967,684.0,inh,0
4467,684.2,inh,0
4617,684.2,inh,0
4567,685.2,inh,0
4737,685.5,inh,0
4517,685.9,inh,0
4477,686.0,inh,0
4707,686.3,inh,0
4547,686.4,inh,0
4847,686.4,inh,0
4697,686.6,inh,0
4317,689.5,inh,0
5257,690.9,inh,0
4887,694.8,inh,0
5147,695.4,inh,0
4947,695.9,inh,0
4617,697.2,inh,0
5247,697.5,inh,0
4727,697.6,inh,0
4697,698.1,inh,0
4287,698.4,inh,0
5127,699.6,inh,0
4807,703.5,inh,0
5037,706.9,inh,0
4577,707.7,inh,0
4817,708.1,inh,0
4357,709.1,inh,0
4887,709.4,inh,0
4737,709.5,inh,0
4597,709.7,inh,0
4967,710.4,inh,0
4707,710.5,inh,0
4837,710.7,inh,0
5117,710.9,inh,0
4727,717.7,inh,0
5037,718.7,inh,0
5047,721.3,inh,0
4467,721.5,inh,0
4457,722.3,inh,0
4807,722.3,inh,0
4447,723.0,inh,0
4577,723.8,inh,0
4967,723.9,inh,0
4147,724.4,inh,0
4337,724.8,inh,0
4887,726.0,inh,0
5087,728.4,inh,0
5247,732.7,inh,0
4517,733.6,inh,0
4667,734.1,inh,0
4817,734.6,inh,0
4547,734.9,inh,0
4807,735.3,inh,0
4737,735.7,inh,0
4967,735.8,inh,0
4727,736.2,inh,0
4577,736.4,inh,0
4307,745.0,inh,0
4787,747.3,inh,0
4827,747.3,inh,0
4367,747.4,inh,0
4707,747.4,inh,0
4567,748.9,inh,0
5057,748.9,inh,0
4817,749.3,inh,0
4447,749.4,inh,0
4357,755.6,inh,0
4627,758.2,inh,0
4947,759.1,inh,0
4157,759.2,inh,0
4497,759.8,inh,0
4317,760.4,inh,0
5037,760.5,inh,0
4327,761.1,inh,0
4467,761.4,inh,0
4847,768.9,inh,0
4827,769.7,inh,0
4737,770.1,inh,0
5107,771.0,inh,0
4707,771.7,inh,0
4517,772.3,inh,0
4387,772.4,inh,0
4787,772.8,inh,0
4967,772.8,inh,0
4677,773.0,inh,0
5097,773.0,inh,0
4727,773.1,inh,0
4657,773.6,inh,0
5077,773.6,inh,0
5017,773.7,inh,0
4597,773.9,inh,0
4627,774.5,inh,0
4537,782.8,inh,0
4467,783.7,inh,0
4617,783.9,inh,0
4657,784.1,inh,0
4357,784.4,inh,0
5147,784.7,inh,0
5107,785.0,inh,0
4567,785.2,inh,0
4527,785.3,inh,0
4887,785.8,inh,0
4727,786.0,inh,0
5217,786.0,inh,0
5057,786.2,inh,0
4967,787.6,inh,0
4157,793.1,inh,0
4707,795.4,inh,0
5247,796.9,inh,0
4357,797.1,inh,0
4737,797.7,inh,0
5037,797.9,inh,0
4727,798.3,inh,0
5167,798.3,inh,0
5057,798.9,inh,0
4737,808.3,inh,0
4837,808.3,inh,0
4137,808.6,inh,0
4707,809.0,inh,0
4547,809.5,inh,0
5077,810.4,inh,0
4817,811.0,inh,0
4727,811.3,inh,0
4467,813.2,inh,0
5057,813.7,inh,0
4567,813.8,inh,0
5037,814.9,inh,0
4357,818.3,inh,0
4147,819.3,inh,0
4577,820.3,inh,0
4627,821.2,inh,0
4827,821.4,inh,0
5247,821.4,inh,0
4417,821.5,inh,0
5167,821.5,inh,0
4777,821.8,inh,0
4447,822.0,inh,0
4457,822.0,inh,0
4847,822.0,inh,0
5107,822.0,inh,0
5057,822.2,inh,0
4727,822.5,inh,0
5097,823.7,inh,0
4737,824.2,inh,0
4617,830.7,inh,0
4927,831.8,inh,0
4517,833.0,inh,0
4807,833.2,inh,0
4307,833.7,inh,0
4817,834.0,inh,0
5037,834.1,inh,0
4737,834.2,inh,0
4777,834.3,inh,0
4217,834.5,inh,0
4547,834.6,inh,0
4967,834.6,inh,0
5237,835.4,inh,0
5197,835.9,inh,0
4887,836.5,inh,0
4857,843.8,inh,0
4467,844.5,inh,0
4577,844.6,inh,0
4357,848.1,inh,0
4307,848.4,inh,0
5177,848.5,inh,0
4497,852.6,inh,0
4217,856.9,inh,0
4537,857.2,inh,0
4657,857.6,inh,0
4317,858.4,inh,0
5047,858.8,inh,0
4487,859.2,inh,0
5217,859.2,inh,0
4257,859.3,inh,0
4837,860.6,inh,0
5247,861.7,inh,0
4707,863.0,inh,0
4727,865.6,inh,0
4887,866.7,inh,0
4417,868.3,inh,0
5037,868.4,inh,0
4287,868.6,inh,0
5147,868.7,inh,0
4547,868.8,inh,0
4817,868.9,inh,0
5127,869.1,inh,0
4357,869.4,inh,0
4967,870.0,inh,0
5257,870.2,inh,0
4447,870.7,inh,0
4497,870.7,inh,0
4517,871.7,inh,0
4577,881.8,inh,0
4807,882.0,inh,0
4767,882.2,inh,0
5167,882.4,inh,0
4567,882.5,inh,0
4627,882.7,inh,0
5117,883.1,inh,0
5297,883.4,inh,0
5097,884.1,inh,0
5247,884.2,inh,0
4617,884.6,inh,0
4757,884.8,inh,0
5057,884.9,inh,0
4727,893.9,inh,0
4737,894.3,inh,0
5077,895.3,inh,0
4967,895.8,inh,0
4817,896.1,inh,0
4847,896.2,inh,0
4617,896.7,inh,0
5257,896.7,inh,0
5037,896.9,inh,0
4647,897.3,inh,0
5117,897.4,inh,0
4137,897.5,inh,0
4467,904.5,inh,0
5247,905.7,inh,0
4707,906.6,inh,0
4307,907.5,inh,0
4137,909.8,inh,0
4697,910.5,inh,0
4727,915.1,inh,0
4997,915.8,inh,0
4807,916.1,inh,0
4567,917.2,inh,0
5207,917.2,inh,0
4637,918.2,inh,0
4737,918.8,inh,0
4917,921.8,inh,0
4317,922.8,inh,0
4617,930.2,inh,0
5077,931.1,inh,0
4817,931.2,inh,0
5117,932.8,inh,0
5257,933.4,inh,0
5087,933.7,inh,0
4577,935.4,inh,0
4967,937.2,inh,0
4947,937.3,inh,0
5177,940.0,inh,0
5147,942.6,inh,0
4847,943.4,inh,0
4327,943.6,inh,0
5237,944.0,inh,0
4467,944.3,inh,0
4517,945.3,inh,0
5057,945.6,inh,0
4827,945.8,inh,0
4967,945.8,inh,0
4807,946.3,inh,0
5117,946.6,inh,0
5167,948.8,inh,0
4727,949.4,inh,0
4737,951.4,inh,0
5037,952.8,inh,0
5127,953.4,inh,0
5247,957.0,inh,0
4677,958.0,inh,0
4357,958.6,inh,0
4817,958.9,inh,0
4627,959.9,inh,0
5117,960.5,inh,0
4617,963.9,inh,0
4467,966.4,inh,0
5177,967.4,inh,0
4887,967.7,inh,0
4307,968.4,inh,0
4967,968.5,inh,0
4457,968.8,inh,0
5077,969.6,inh,0
4217,973.4,inh,0
4657,973.9,inh,0
4357,976.2,inh,0
4827,976.8,inh,0
4517,978.1,inh,0
4737,978.5,inh,0
4567,978.8,inh,0
4847,980.7,inh,0
4347,981.0,inh,0
5107,981.2,inh,0
4967,981.5,inh,0
4727,981.6,inh,0
5217,982.4,inh,0
4917,983.6,inh,0
4777,983.7,inh,0
4447,984.1,inh,0
4817,989.1,inh,0
5037,990.4,inh,0
4777,993.9,inh,0
4307,994.0,inh,0
4757,994.1,inh,0
5127,995.0,inh,0
4697,995.3,inh,0
4967,997.8,inh,0
4637,998.4,inh,0
5147,1001.0,inh,0
4487,1002.4,inh,0
4497,1002.9,inh,0
5247,1002.9,inh,0
4247,1004.1,inh,0
4357,1004.1,inh,0
4887,1006.0,inh,0
4617,1006.2,inh,0
4737,1006.4,inh,0
4787,1006.4,inh,0
4177,1006.8,inh,0
4777,1007.0,inh,0
4697,1007.1,inh,0
5097,1007.5,inh,0
4417,1007.6,inh,0
4947,1007.6,inh,0
4467,1008.0,inh,0
4217,1009.3,inh,0
5217,1010.4,inh,0
4517,1017.0,inh,0
4727,1020.1,inh,0
4637,1020.8,inh,0
4817,1022.0,inh,0
4467,1023.0,inh,0
4657,1023.0,inh,0
4217,1028.6,inh,0
4737,1031.8,inh,0
5247,1032.0,inh,0
4257,1032.8,inh,0
5297,1035.6,inh,0
4727,1036.7,inh,0
4307,1038.1,inh,0
4137,1038.9,inh,0
4467,1043.9,inh,0
4627,1044.0,inh,0
5147,1044.3,inh,0
4517,1044.4,inh,0
4917,1046.2,inh,0
4367,1047.5,inh,0
5247,1047.7,inh,0
5127,1051.7,inh,0
4837,1056.1,inh,0
5217,1057.3,inh,0
5057,1058.5,inh,0
4257,1060.8,inh,0
4707,1061.9,inh,0
4297,1062.2,inh,0
4967,1062.7,inh,0
5187,1066.1,inh,0
4657,1066.8,inh,0
4617,1067.0,inh,0
4787,1067.9,inh,0
4737,1068.9,inh,0
4827,1069.7,inh,0
4637,1070.0,inh,0
4727,1070.0,inh,0
4597,1071.7,inh,0
4137,1073.9,inh,0
4387,1074.5,inh,0
4817,1074.6,inh,0
4567,1078.1,inh,0
5037,1080.6,inh,0
4827,1081.1,inh,0
4737,1082.2,inh,0
4647,1083.3,inh,0
4727,1084.3,inh,0
5247,1085.5,inh,0
5097,1088.2,inh,0
5237,1091.0,inh,0
4607,1091.9,inh,0
5127,1092.1,inh,0
5277,1092.3,inh,0
4577,1092.7,inh,0
4357,1092.9,inh,0
4697,1093.3,inh,0
4307,1093.7,inh,0
4617,1094.3,inh,0
5077,1098.0,inh,0
4637,1104.3,inh,0
4807,1104.4,inh,0
4817,1104.4,inh,0
4787,1104.5,inh,0
5107,1104.6,inh,0
4207,1104.7,inh,0
4917,1104.9,inh,0
4707,1106.4,inh,0
4887,1108.2,inh,0
4857,1110.3,inh,0
4737,1110.9,inh,0
5057,1111.0,inh,0
4627,1111.2,inh,0
5237,1111.3,inh,0
4967,1112.1,inh,0
4547,1113.4,inh,0
5137,1113.5,inh,0
5117,1113.6,inh,0
4217,1113.7,inh,0
5247,1116.8,inh,0
4317,1117.2,inh,0
4467,1117.6,inh,0
4147,1117.7,inh,0
4497,1119.9,inh,0
5147,1124.8,inh,0
4347,1126.9,inh,0
4967,1128.5,inh,0
4817,1129.1,inh,0
5097,1129.6,inh,0
4857,1131.9,inh,0
4517,1139.3,inh,0
4737,1139.4,inh,0
5277,1140.0,inh,0
4847,1140.2,inh,0
4607,1141.7,inh,0
4137,1142.1,inh,0
4777,1142.9,inh,0
5247,1143.2,inh,0
5207,1146.1,inh,0
4737,1150.4,inh,0
4807,1156.2,inh,0
4307,1156.9,inh,0
4547,1157.3,inh,0
4827,1158.0,inh,0
5037,1159.7,inh,0
4517,1160.6,inh,0
4737,1167.7,inh,0
5147,1169.2,inh,0
5247,1170.6,inh,0
4447,1170.7,inh,0
4537,1171.3,inh,0
4347,1179.7,inh,0
5217,1180.5,inh,0
5057,1181.0,inh,0
4497,1181.4,inh,0
5247,1181.4,inh,0
4467,1181.7,inh,0
4737,1181.7,inh,0
4807,1181.8,inh,0
5107,1182.0,inh,0
4567,1182.1,inh,0
4777,1182.4,inh,0
5117,1182.4,inh,0
4917,1183.0,inh,0
4827,1185.6,inh,0
4617,1187.5,inh,0
4307,1190.2,inh,0
4657,1190.4,inh,0
4217,1190.8,inh,0
4517,1195.0,inh,0
4637,1195.4,inh,0
5127,1195.8,inh,0
4447,1197.8,inh,0
4257,1198.1,inh,0
4807,1204.0,inh,0
4967,1204.1,inh,0
4547,1204.3,inh,0
5107,1204.5,inh,0
4647,1205.8,inh,0
4357,1205.9,inh,0
4657,1206.1,inh,0
4317,1207.0,inh,0
4707,1208.0,inh,0
4387,1209.7,inh,0
4637,1216.4,inh,0
4737,1216.8,inh,0
5297,1217.2,inh,0
4157,1217.6,inh,0
4627,1217.7,inh,0
4967,1217.8,inh,0
4497,1218.4,inh,0
4437,1220.2,inh,0
5037,1226.0,inh,0
4567,1226.8,inh,0
5247,1228.6,inh,0
4827,1228.9,inh,0
5177,1229.1,inh,0
5147,1229.4,inh,0
4767,1230.8,inh,0
4357,1230.9,inh,0
4737,1239.7,inh,0
4817,1239.8,inh,0
4537,1242.0,inh,0
4857,1242.0,inh,0
4917,1242.1,inh,0
4517,1242.2,inh,0
4467,1245.3,inh,0
4657,1246.9,inh,0
4497,1249.0,inh,0
5117,1252.8,inh,0
4577,1253.3,inh,0
4727,1254.3,inh,0
4317,1254.6,inh,0
4567,1256.0,inh,0
4777,1256.1,inh,0
4737,1256.3,inh,0
5067,1257.1,inh,0
4417,1263.9,inh,0
4807,1263.9,inh,0
4827,1264.3,inh,0
4887,1265.9,inh,0
4917,1266.0,inh,0
5127,1266.1,inh,0
4637,1266.3,inh,0
4387,1268.7,inh,0
4707,1271.1,inh,0
4837,1275.6,inh,0
4617,1276.3,inh,0
5297,1277.1,inh,0
5217,1277.5,inh,0
4967,1277.7,inh,0
5257,1277.8,inh,0
4567,1278.0,inh,0
4757,1278.0,inh,0
4737,1278.4,inh,0
5147,1279.2,inh,0
4447,1279.3,inh,0
4467,1281.0,inh,0
4817,1285.1,inh,0
4577,1287.7,inh,0
5247,1288.1,inh,0
5117,1288.6,inh,0
4837,1289.5,inh,0
4807,1290.2,inh,0
4557,1291.1,inh,0
4357,1292.1,inh,0
4317,1294.1,inh,0
4737,1296.6,inh,0
4917,1299.5,inh,0
5057,1300.5,inh,0
4967,1302.5,inh,0
4947,1304.8,inh,0
4887,1310.3,inh,0
4547,1310.7,inh,0
4737,1311.1,inh,0
4857,1311.3,inh,0
5297,1311.7,inh,0
5037,1312.0,inh,0
4347,1312.4,inh,0
4807,1312.5,inh,0
5247,1312.5,inh,0
4617,1312.9,inh,0
5077,1313.5,inh,0
4727,1314.4,inh,0
4517,1314.6,inh,0
4307,1316.1,inh,0
4627,1317.8,inh,0
4817,1320.6,inh,0
4467,1322.7,inh,0
4137,1323.6,inh,0
5147,1323.6,inh,0
4657,1326.4,inh,0
4707,1326.6,inh,0
5057,1329.0,inh,0
5087,1329.3,inh,0
4737,1334.7,inh,0
4847,1334.7,inh,0
4537,1335.2,inh,0
4777,1335.9,inh,0
4807,1336.6,inh,0
4837,1336.6,inh,0
4927,1336.8,inh,0
4917,1336.9,inh,0
4617,1337.0,inh,0
4967,1337.7,inh,0
4887,1337.9,inh,0
5037,1338.1,inh,0
4827,1338.2,inh,0
5247,1348.4,inh,0
5087,1349.6,inh,0
4727,1350.2,inh,0
4547,1350.3,inh,0
4517,1356.6,inh,0
4267,1358.9,inh,0
5037,1359.7,inh,0
5147,1359.8,inh,0
4347,1361.4,inh,0
4457,1361.9,inh,0
4727,1367.0,inh,0
4467,1370.6,inh,0
4737,1370.7,inh,0
4177,1371.4,inh,0
5107,1371.5,inh,0
5127,1371.8,inh,0
4217,1373.2,inh,0
4357,1373.3,inh,0
4847,1373.8,inh,0
4967,1373.9,inh,0
4707,1374.0,inh,0
4677,1374.5,inh,0
4627,1378.9,inh,0
5247,1381.6,inh,0
4517,1382.8,inh,0
4547,1382.8,inh,0
4407,1383.7,inh,0
5057,1384.3,inh,0
4887,1384.4,inh,0
5177,1384.6,inh,0
4767,1384.7,inh,0
4797,1384.7,inh,0
5117,1384.9,inh,0
5257,1384.9,inh,0
4487,1385.3,inh,0
4707,1386.0,inh,0
4917,1386.7,inh,0
4827,1393.9,inh,0
4417,1395.1,inh,0
5167,1395.4,inh,0
4657,1395.9,inh,0
4727,1396.7,inh,0
5087,1397.1,inh,0
4697,1397.2,inh,0
5107,1397.4,inh,0
5247,1403.8,inh,0
4777,1405.3,inh,0
4547,1406.1,inh,0
5127,1406.5,inh,0
4887,1406.6,inh,0
4707,1406.7,inh,0
4727,1415.1,inh,0
4217,1416.0,inh,0
4837,1418.6,inh,0
5117,1418.9,inh,0
4967,1419.5,inh,0
4737,1421.9,inh,0
5147,1423.4,inh,0
4737,1430.1,inh,0
4817,1430.1,inh,0
4897,1431.7,inh,0
4777,1432.4,inh,0
5077,1432.9,inh,0
4647,1433.1,inh,0
4947,1433.3,inh,0
4637,1433.9,inh,0
4467,1435.8,inh,0
4917,1440.1,inh,0
4617,1441.0,inh,0
5167,1441.3,inh,0
4257,1441.6,inh,0
5207,1441.6,inh,0
4577,1445.9,inh,0
4357,1448.0,inh,0
4137,1451.2,inh,0
4277,1452.2,inh,0
4707,1452.6,inh,0
4817,1453.1,inh,0
4727,1453.5,inh,0
4467,1453.9,inh,0
4517,1453.9,inh,0
4347,1454.0,inh,0
5057,1454.6,inh,0
5177,1456.0,inh,0
4737,1461.7,inh,0
4697,1461.8,inh,0
4177,1463.5,inh,0
5297,1463.7,inh,0
4147,1464.1,inh,0
4207,1466.8,inh,0
4297,1467.2,inh,0
5117,1471.0,inh,0
4517,1473.4,inh,0
4967,1475.9,inh,0
4837,1476.3,inh,0
4777,1476.8,inh,0
4817,1476.9,inh,0
4857,1476.9,inh,0
4947,1477.0,inh,0
5237,1477.1,inh,0
4197,1477.4,inh,0
4887,1477.4,inh,0
5037,1477.4,inh,0
4657,1478.0,inh,0
5177,1478.4,inh,0
4827,1479.5,inh,0
5087,1480.1,inh,0
4317,1480.7,inh,0
5077,1481.1,inh,0
4617,1487.0,inh,0
4577,1487.7,inh,0
4887,1488.3,inh,0
4307,1488.4,inh,0
4737,1495.8,inh,0
4277,1499.5,inh,0
5247,1499.5,inh,0
4178,17.9,inh,0
4298,31.0,inh,0
4978,33.1,inh,0
5238,42.8,inh,0
4898,46.1,inh,0
5178,46.5,inh,0
5158,51.3,inh,0
4358,62.7,inh,0
5278,65.1,inh,0
4368,67.7,inh,0
4278,68.1,inh,0
5288,72.5,inh,0
4218,79.7,inh,0
4588,82.0,inh,0
4638,82.2,inh,0
5158,82.2,inh,0
4688,82.6,inh,0
4468,84.8,inh,0
5108,85.7,inh,0
4768,93.2,inh,0
4958,94.3,inh,0
4178,96.9,inh,0
4168,98.8,inh,0
4988,101.7,inh,0
5128,105.8,inh,0
4998,109.0,inh,0
4428,109.5,inh,0
4648,110.0,inh,0
4718,110.5,inh,0
4598,110.6,inh,0
4238,110.7,inh,0
4788,114.0,inh,0
4468,115.0,inh,0
4698,117.6,inh,0
5078,122.1,inh,0
4208,122.2,inh,0
4318,123.8,inh,0
4218,136.7,inh,0
5158,137.7,inh,0
4378,142.3,inh,0
4138,145.3,inh,0
5268,147.2,inh,0
4968,149.0,inh,0
4628,149.4,inh,0
5298,151.9,inh,0
4478,152.5,inh,0
5278,155.9,inh,0
4368,158.8,inh,0
4178,159.1,inh,0
5228,161.3,inh,0
4698,161.8,inh,0
4198,162.8,inh,0
4678,163.6,inh,0
4498,163.7,inh,0
5088,163.7,inh,0
4478,169.3,inh,0
5168,173.9,inh,0
5218,174.7,inh,0
4568,175.1,inh,0
5198,182.0,inh,0
5178,184.2,inh,0
4368,191.7,inh,0
4288,193.8,inh,0
4218,194.7,inh,0
4698,198.9,inh,0
4338,199.2,inh,0
4828,205.6,inh,0
5138,211.3,inh,0
5248,213.1,inh,0
4988,222.8,inh,0
5228,223.0,inh,0
4708,224.4,inh,0
5188,233.3,inh,0
4638,234.9,inh,0
5138,237.3,inh,0
5198,237.6,inh,0
4208,244.2,inh,0
4398,246.6,inh,0
4188,249.0,inh,0
4778,251.5,inh,0
4468,251.6,inh,0
4888,252.9,inh,0
4988,258.5,inh,0
4858,259.6,inh,0
4258,261.2,inh,0
4588,262.7,inh,0
4608,264.3,inh,0
4978,264.4,inh,0
4388,265.7,inh,0
4578,268.5,inh,0
4178,269.4,inh,0
5088,272.9,inh,0
5268,275.6,inh,0
4698,278.2,inh,0
4438,279.9,inh,0
4868,282.9,inh,0
4798,287.5,inh,0
4908,293.6,inh,0
4928,295.3,inh,0
4968,296.9,inh,0
4978,298.7,inh,0
4218,300.2,inh,0
5198,309.5,inh,0
4778,309.7,inh,0
4628,311.4,inh,0
5168,316.5,inh,0
5028,319.9,inh,0
4798,321.6,inh,0
5258,322.9,inh,0
4998,323.9,inh,0
4548,325.1,inh,0
5048,330.7,inh,0
4638,335.3,inh,0
4388,341.4,inh,0
4368,341.9,inh,0
4978,343.2,inh,0
4208,352.8,inh,0
4478,356.5,inh,0
4958,359.0,inh,0
4738,359.2,inh,0
5238,371.3,inh,0
4808,372.0,inh,0
4768,378.7,inh,0
5148,379.1,inh,0
5198,382.3,inh,0
5128,385.4,inh,0
5178,385.7,inh,0
4458,389.0,inh,0
4928,393.7,inh,0
4878,395.5,inh,0
4608,398.2,inh,0
4658,398.7,inh,0
4758,398.9,inh,0
5088,402.0,inh,0
4898,403.5,inh,0
4688,405.7,inh,0
4858,416.7,inh,0
4988,418.2,inh,0
4178,422.9,inh,0
4328,427.8,inh,0
5128,428.0,inh,0
4848,430.8,inh,0
4498,434.2,inh,0
5138,435.2,inh,0
5008,438.3,inh,0
4878,441.3,inh,0
4478,455.9,inh,0
4468,456.0,inh,0
4588,456.1,inh,0
4988,462.0,inh,0
4978,467.4,inh,0
5178,468.7,inh,0
4278,470.0,inh,0
4208,473.7,inh,0
4488,479.2,inh,0
5228,486.9,inh,0
5138,487.0,inh,0
5048,490.6,inh,0
4468,495.4,inh,0
4638,497.5,inh,0
4148,506.1,inh,0
5198,507.0,inh,0
4718,507.1,inh,0
5178,507.2,inh,0
4828,507.4,inh,0
5108,507.6,inh,0
4998,507.7,inh,0
5228,507.7,inh,0
4368,507.8,inh,0
4528,507.8,inh,0
4988,507.9,inh,0
4218,508.0,inh,0
4868,508.1,inh,0
4908,508.1,inh,0
5258,508.1,inh,0
4178,508.2,inh,0
5138,508.2,inh,0
4348,508.3,inh,0
5268,508.3,inh,0
4338,508.4,inh,0
5068,508.6,inh,0
5298,508.6,inh,0
4298,508.8,inh,0
4888,509.1,inh,0
4798,509.4,inh,0
4738,510.7,inh,0
5048,511.0,inh,0
4268,512.4,inh,0
4568,513.4,inh,0
4378,513.6,inh,0
4598,514.0,inh,0
4918,514.2,inh,0
4208,514.3,inh,0
4848,514.6,inh,0
4638,516.7,inh,0
5068,518.0,inh,0
4658,519.6,inh,0
4948,519.8,inh,0
4288,520.0,inh,0
5298,522.5,inh,0
5188,522.6,inh,0
4308,523.4,inh,0
4188,523.5,inh,0
5198,530.9,inh,0
5168,532.3,inh,0
4138,533.1,inh,0
4858,533.7,inh,0
5228,534.2,inh,0
4228,534.6,inh,0
4458,534.6,inh,0
4478,534.6,inh,0
5248,534.6,inh,0
4378,534.7,inh,0
5008,534.8,inh,0
5128,535.0,inh,0
4408,535.3,inh,0
4538,535.4,inh,0
4798,535.4,inh,0
4188,539.0,inh,0
4438,543.4,inh,0
4638,544.4,inh,0
5198,546.7,inh,0
4388,546.8,inh,0
5088,547.4,inh,0
4988,547.8,inh,0
4588,548.1,inh,0
4648,548.1,inh,0
5298,548.1,inh,0
5028,548.2,inh,0
4468,548.3,inh,0
4478,548.4,inh,0
4348,548.8,inh,0
4138,549.1,inh,0
4768,549.2,inh,0
4798,549.7,inh,0
4808,549.8,inh,0
4848,550.1,inh,0
5128,550.2,inh,0
4998,550.3,inh,0
4918,551.2,inh,0
4208,551.5,inh,0
4798,560.9,inh,0
4828,562.2,inh,0
4988,562.2,inh,0
5198,562.8,inh,0
4868,563.0,inh,0
4428,563.5,inh,0
4138,564.6,inh,0
5238,568.0,inh,0
4408,569.7,inh,0
4298,569.9,inh,0
4528,570.0,inh,0
5298,574.1,inh,0
5008,575.4,inh,0
4808,576.9,inh,0
4218,577.5,inh,0
4228,577.5,inh,0
4638,579.5,inh,0
4198,580.8,inh,0
4388,582.3,inh,0
4378,582.5,inh,0
5028,584.1,inh,0
4298,584.5,inh,0
4308,584.7,inh,0
4768,585.6,inh,0
4868,585.8,inh,0
5128,585.9,inh,0
4338,586.0,inh,0
4478,586.8,inh,0
4958,587.0,inh,0
4798,588.3,inh,0
4188,588.8,inh,0
4178,590.7,inh,0
4218,593.1,inh,0
4988,593.1,inh,0
5228,595.2,inh,0
4948,597.5,inh,0
4368,597.8,inh,0
5198,598.0,inh,0
4208,598.6,inh,0
4428,598.7,inh,0
5208,599.1,inh,0
4958,599.5,inh,0
4878,599.7,inh,0
4478,599.8,inh,0
4268,600.0,inh,0
5088,600.1,inh,0
4698,600.5,inh,0
4348,601.4,inh,0
4248,601.5,inh,0
4138,607.6,inh,0
4568,608.0,inh,0
4848,609.7,inh,0
5268,610.4,inh,0
4988,612.1,inh,0
5028,613.5,inh,0
5088,613.8,inh,0
4228,615.5,inh,0
4198,616.3,inh,0
4388,619.3,inh,0
5178,622.8,inh,0
4478,623.9,inh,0
5198,625.9,inh,0
4468,626.5,inh,0
5138,627.6,inh,0
4378,627.9,inh,0
4968,628.4,inh,0
4448,633.7,inh,0
4808,635.0,inh,0
4908,635.6,inh,0
4608,635.8,inh,0
4208,636.3,inh,0
5088,636.3,inh,0
5198,636.3,inh,0
5028,636.5,inh,0
5208,636.7,inh,0
4298,637.0,inh,0
4798,637.0,inh,0
4648,637.4,inh,0
5068,639.8,inh,0
4828,643.2,inh,0
5178,645.2,inh,0
4388,647.0,inh,0
4738,647.5,inh,0
5108,648.9,inh,0
4858,649.0,inh,0
5198,649.2,inh,0
4368,649.9,inh,0
4478,649.9,inh,0
5028,649.9,inh,0
4958,659.7,inh,0
5298,659.8,inh,0
4218,661.0,inh,0
4848,671.5,inh,0
4308,672.9,inh,0
5168,672.9,inh,0
4338,675.3,inh,0
4878,678.1,inh,0
4468,680.1,inh,0
4298,683.4,inh,0
4908,683.5,inh,0
4428,684.0,inh,0
5128,684.0,inh,0
5028,684.1,inh,0
5278,684.2,inh,0
4358,684.3,inh,0
4948,684.3,inh,0
4828,684.5,inh,0
4208,686.2,inh,0
4348,686.6,inh,0
4998,686.7,inh,0
5068,686.8,inh,0
5138,692.2,inh,0
4978,695.9,inh,0
4528,696.9,inh,0
5088,697.4,inh,0
4368,698.1,inh,0
4558,698.1,inh,0
4988,700.0,inh,0
4738,700.2,inh,0
5198,702.1,inh,0
4208,703.4,inh,0
5088,709.6,inh,0
4308,709.7,inh,0
4338,709.7,inh,0
4258,709.8,inh,0
4958,709.8,inh,0
4388,710.1,inh,0
4218,710.3,inh,0
5028,710.6,inh,0
4798,712.1,inh,0
4478,715.9,inh,0
5138,717.8,inh,0
4848,718.3,inh,0
5178,718.6,inh,0
4428,718.9,inh,0
4988,719.2,inh,0
4568,721.1,inh,0
4418,721.9,inh,0
5198,721.9,inh,0
4688,722.0,inh,0
4268,722.1,inh,0
4868,722.2,inh,0
5168,722.5,inh,0
5068,724.3,inh,0
4888,724.7,inh,0
4188,724.9,inh,0
4908,725.0,inh,0
5128,730.1,inh,0
4268,734.3,inh,0
4278,734.8,inh,0
4848,734.9,inh,0
4798,735.1,inh,0
4368,735.4,inh,0
4568,735.4,inh,0
5138,736.2,inh,0
5238,736.4,inh,0
5248,736.4,inh,0
4288,736.7,inh,0
4478,737.0,inh,0
5168,744.7,inh,0
4578,745.0,inh,0
5298,745.6,inh,0
4828,746.4,inh,0
5178,748.3,inh,0
5048,748.8,inh,0
4308,749.3,inh,0
4268,749.7,inh,0
4528,749.7,inh,0
5118,749.8,inh,0
5198,751.0,inh,0
4768,758.9,inh,0
4138,759.5,inh,0
4568,759.5,inh,0
4688,759.5,inh,0
4468,759.6,inh,0
4388,759.8,inh,0
5228,760.0,inh,0
4608,760.7,inh,0
4868,769.2,inh,0
4338,769.9,inh,0
4658,772.3,inh,0
4478,773.0,inh,0
5298,773.0,inh,0
4878,773.1,inh,0
4798,773.2,inh,0
4988,773.4,inh,0
4358,773.6,inh,0
5048,773.7,inh,0
5208,773.9,inh,0
4738,774.0,inh,0
4368,775.5,inh,0
4568,778.0,inh,0
